State Name,Survey Year,Program Name,Definition Of Need,Test Score Merit Component,Performance Merit Component,Class Rank Merit Component,Grades Merit Component,Minimum Grade For Merit Component,Dollars Awarded To Under 2 Year In State Public Institutions,Recipients In Under 2 Year In State Public Institutions,Dollars Awarded To 2 Year In State Public Institutions,Recipients In 2 Year In State Public Institutions,Dollars Awarded To 4 Year In State Public Institutions,Recipients In 4 Year In State Public Institutions,Dollars Awarded To Out Of State Public Institutions,Recipients In Out Of State Public Institutions,Dollars Awarded To Under 2 Year In State Private Institutions,Recipients In Under 2 Year In State Private Institutions,Dollars Awarded To 2 Year In State Private Institutions,Recipients In 2 Year In State Private Institutions,Dollars Awarded To 4 Year In State Private Institutions,Recipients In 4 Year In State Private Institutions,Dollars Awarded To Out Of State Private Institutions,Recipients In Out Of State Private Institutions,Dollars Awarded To Under 2 Year In State Proprietary Institutions,Recipients In Under 2 Year In State Proprietary Institutions,Dollars Awarded To 2 Year In State Proprietary Institutions,Recipients In 2 Year In State Proprietary Institutions,Dollars Awarded To 4 Year In State Proprietary Institutions,Recipients In 4 Year In State Proprietary Institutions,Dollars Awarded To Out Of State Proprietary Institutions,Recipients In Out Of State Proprietary Institutions,Total Dollars Awarded,Total Number Of Recipients
North Carolina,2015,Appropriated Grants,Need (cost-EFC),        ,        ,        ,        ,0,,,,,30471443,,,,,,,,,,,,,,,,,,,,30471443,0
North Carolina,2016,Appropriated Grants,Need (cost-EFC),        ,        ,        ,        ,0,,,,,34693446,,,,,,,,,,,,,,,,,,,,34693446,0
North Carolina,2017,Appropriated Grants,Need (cost-EFC),        ,        ,        ,        ,0,,,,,32439856,,,,,,,,,,,,,,,,,,,,32439856,0
North Carolina,2018,Appropriated Grants,Need (cost-EFC),        ,        ,        ,        ,0,,,,,34488486,,,,,,,,,,,,,,,,,,,,34488486,0
North Carolina,2007,Board of Governors Dental Scholarship Loan,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,231200,8,,,,,,,,,,,,,,,,,,,231200,8
North Carolina,2008,Board of Governors Dental Scholarship Loan,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,440826,16,,,,,,,,,,,,,,,,,,,440826,16
North Carolina,2009,Board of Governors Dental Scholarship Loan,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,699357,24,,,,,,,,,,,,,,,,,,,699357,24
North Carolina,2010,Board of Governors Dental Scholarship Loan,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,891978,28,,,,,,,,,,,,,,,,,,,891978,28
North Carolina,2011,Board of Governors Dental Scholarship Loan,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,969153,28,,,,,,,,,,,,,,,,,,,969153,28
North Carolina,2012,Board of Governors Dental Scholarship Loan,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,904704,23,,,,,,,,,,,,,,,,,,,904704,23
North Carolina,2013,Board of Governors Dental Scholarship Loan,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,545894,14,,,,,,,,,,,,,,,,,,,545894,14
North Carolina,2014,Board of Governors Dental Scholarship Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
North Carolina,2003,Board of Governors Dental Scholarships,Need (cost-EFC), CHECKED, CHECKED, CHECKED,        ,0,,,,,487961,30,,,,,,,,,,,,,,,,,,,30,487961
North Carolina,2004,Board of Governors Dental Scholarships,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,541366,31,,,,,,,,,,,,,,,,,,,,
North Carolina,2005,Board of Governors Dental Scholarships,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,619419,30,,,,,,,,,,,,,,,,,,,619419,30
North Carolina,2006,Board of Governors Dental Scholarships,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,704413,30,,,,,,,,,,,,,,,,,,,704413,30
North Carolina,2007,Board of Governors Dental Scholarships,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,567056,23,,,,,,,,,,,,,,,,,,,567056,23
North Carolina,2008,Board of Governors Dental Scholarships,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,387926,17,,,,,,,,,,,,,,,,,,,387926,17
North Carolina,2009,Board of Governors Dental Scholarships,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,199792,8,,,,,,,,,,,,,,,,,,,199792,8
North Carolina,2010,Board of Governors Dental Scholarships,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
North Carolina,2011,Board of Governors Dental Scholarships,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
North Carolina,2007,Board of Governors Medical Scholarship Loan,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,451226,16,,,,,,,,,,,,,,,,,,,451226,16
North Carolina,2008,Board of Governors Medical Scholarship Loan,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,416799,22,,,,,,,395266,6,,,,,,,,,,,812065,28
North Carolina,2009,Board of Governors Medical Scholarship Loan,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,681655,37,,,,,,,550825,13,,,,,,,,,,,1232480,50
North Carolina,2010,Board of Governors Medical Scholarship Loan,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,942756,51,,,,,,,786457,17,,,,,,,,,,,1729213,68
North Carolina,2011,Board of Governors Medical Scholarship Loan,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,1032622,57,749599,16,,,,,,,,,,,,,,,,,1782221,73
North Carolina,2012,Board of Governors Medical Scholarship Loan,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,1161876,57,,,,,,,705062,14,,,,,,,,,,,1866938,71
North Carolina,2013,Board of Governors Medical Scholarship Loan,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,870275,39,,,,,,,535568,10,,,,,,,,,,,1405843,49
North Carolina,2014,Board of Governors Medical Scholarship Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
North Carolina,2003,Board of Governors Medical Scholarships,Need (cost-EFC), CHECKED, CHECKED, CHECKED,        ,0,,,,,1500971,81,,,,,,,,,,,,,,,,,,,81,1500971
North Carolina,2004,Board of Governors Medical Scholarships,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,,
North Carolina,2005,Board of Governors Medical Scholarships,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
North Carolina,2006,Board of Governors Medical Scholarships,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
North Carolina,2007,Board of Governors Medical Scholarships,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,1417936,64,,,,,,,,,,,,,,,,,,,1417936,64
North Carolina,2008,Board of Governors Medical Scholarships,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,468261,29,,,,,,,294499,7,,,,,,,,,,,762760,36
North Carolina,2009,Board of Governors Medical Scholarships,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,249284,14,,,,,,,221069,5,,,,,,,,,,,470353,19
North Carolina,2010,Board of Governors Medical Scholarships,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,44280,4,,,,,,,,,,,,,,,,,,,44280,4
North Carolina,2011,Board of Governors Medical Scholarships,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
North Carolina,2006,Certain Private Education Institutions,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
North Carolina,2007,Certain Private Education Institutions,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,297000,165,,,,,,,,,,,297000,165
North Carolina,2008,Certain Private Education Institutions,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,313950,161,,,,,,,,,,,313950,161
North Carolina,2009,Certain Private Education Institutions,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,298114,156,,,,,,,,,,,298114,156
North Carolina,2010,Certain Private Education Institutions,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,313815,174,,,,,,,,,,,313815,174
North Carolina,2011,Certain Private Education Institutions,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,283976,159,,,,,,,,,,,283976,159
North Carolina,2012,Certain Private Education Institutions,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,280548,163,,,,,,,,,,,280548,163
North Carolina,2003,Community College Grant,Expected Family Contribution,        ,        ,        ,        ,0,,,6577508,9153,,,,,,,,,,,,,,,,,,,,,9153,6577508
North Carolina,2004,Community College Grant,Expected Family Contribution,        ,        ,        ,        ,0,,,8281731,9993,,,,,,,,,,,,,,,,,,,,,,
North Carolina,2005,Community College Grant,Expected Family Contribution,        ,        ,        ,        ,0,,,9096856,12209,,,,,,,,,,,,,,,,,,,,,9096856,12209
North Carolina,2006,Community College Grant,Expected Family Contribution,        ,        ,        ,        ,0,10603730,13134,,,,,,,,,,,,,,,,,,,,,,,10603730,13134
North Carolina,2007,Community College Grant,Expected Family Contribution,        ,        ,        ,        ,0,,,10463457,12644,,,,,,,,,,,,,,,,,,,,,10463457,12644
North Carolina,2008,Community College Grant,Expected Family Contribution,        ,        ,        ,        ,0,,,11691960,21262,,,,,,,,,,,,,,,,,,,,,11691960,21262
North Carolina,2009,Community College Grant,Expected Family Contribution,        ,        ,        ,        ,0,,,16497311,26252,,,,,,,,,,,,,,,,,,,,,16497311,26252
North Carolina,2010,Community College Grant,Expected Family Contribution,        ,        ,        ,        ,0,,,14748619,27195,,,,,,,,,,,,,,,,,,,,,14748619,27195
North Carolina,2011,Community College Grant,Expected Family Contribution,        ,        ,        ,        ,0,,,16011721,27762,,,,,,,,,,,,,,,,,,,,,16011721,27762
North Carolina,2012,Community College Grant,Expected Family Contribution,        ,        ,        ,        ,0,,,15187030,26622,,,,,,,,,,,,,,,,,,,,,15187030,26622
North Carolina,2013,Community College Grant,Expected Family Contribution,        ,        ,        ,        ,0,,,14361593,25717,,,,,,,,,,,,,,,,,,,,,14361593,25717
North Carolina,2014,Community College Grant,Expected Family Contribution,        ,        ,        ,        ,0,,,16204489,27995,,,,,,,,,,,,,,,,,,,,,16204489,27995
North Carolina,2015,Community College Grant,Expected Family Contribution,        ,        ,        ,        ,0,,,14297435,27867,,,,,,,,,,,,,,,,,,,,,14297435,27867
North Carolina,2016,Community College Grant,Expected Family Contribution,        ,        ,        ,        ,0,,,14382863,26047,,,,,,,,,,,,,,,,,,,,,14382863,26047
North Carolina,2017,Community College Grant,Expected Family Contribution,        ,        ,        ,        ,0,,,16377915,26001,,,,,,,,,,,,,,,,,,,,,16377915,26001
North Carolina,2004,Contract Programs in Medicine Dentistry and Optometry,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,,
North Carolina,2005,Contract Programs in Medicine Dentistry and Optometry,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
North Carolina,2006,Contract Programs in Medicine Dentistry and Optometry,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
North Carolina,2007,Contract Programs in Medicine Dentistry and Optometry,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
North Carolina,2008,Contract Programs in Medicine Dentistry and Optometry,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
North Carolina,2009,Contract Programs in Medicine Dentistry and Optometry,N/A,        ,        ,        ,        ,0,,,,,196500,15,,,,,,,658400,49,,,,,,,,,,,854900,64
North Carolina,2010,Contract Programs in Medicine Dentistry and Optometry,N/A,        ,        ,        ,        ,0,,,,,145950,11,,,,,,,391600,28,,,,,,,,,,,537550,39
North Carolina,2011,Contract Programs in Medicine Dentistry and Optometry,N/A,        ,        ,        ,        ,0,,,,,69500,5,,,,,,,180700,13,,,,,,,,,,,250200,18
North Carolina,2003,ECSU Incentive Scholars Program,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,,
North Carolina,2009,Education Access Rewards NC (EARN),Need (cost-EFC),        ,        ,        ,        ,0,,,20359797,6425,20259193,5347,,,,,620358,184,6790185,1842,,,,,,,,,,,48029533,13798
North Carolina,2010,Education Access Rewards NC (EARN),Need (cost-EFC),        ,        ,        ,        ,0,,,17270856,8649,20090435,10104,,,,,433334,221,6606995,3314,,,,,,,,,,,44401620,22288
North Carolina,2011,Education Access Rewards NC (EARN),N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
North Carolina,2013,Forgivable Education Loans for Service,N/A,        ,        ,        ,        ,0,,,263250,129,4288664,662,,,,,,,2649001,329,,,,,,,,,,,7200915,1120
North Carolina,2014,Forgivable Education Loans for Service,N/A,        ,        ,        ,        ,0,,,289750,134,12236398,1668,,,,,,,7845206,891,,,,,,,15000,1,,,20386354,2694
North Carolina,2015,Forgivable Education Loans for Service,N/A,        ,        ,        ,        ,0,,,216500,104,12517646,1431,,,,,,,7730496,805,,,,,,,,,,,20464642,2340
North Carolina,2016,Forgivable Education Loans for Service,N/A,        ,        ,        ,        ,0,,,172500,79,14097946,1416,,,,,,,8707250,930,,,,,,,,,591500,43,23569196,2468
North Carolina,2017,Forgivable Education Loans for Service,N/A,        ,        ,        ,        ,0,,,82000,44,13221034,1293,,,,,,,7232551,728,,,,,,,,,607000,44,21142585,2109
North Carolina,2018,Forgivable Education Loans for Service,N/A,        ,        ,        ,        ,0,,,203250,98,12232084,1167,,,,,,,5267500,538,,,,,,,672000,48,,,18374834,1851
North Carolina,2006,Future Teachers Scholarship/Loan,N/A,        ,        ,        , CHECKED,3,,,,,286000,44,,,,,,,136500,21,,,,,,,,,,,422500,65
North Carolina,2007,Future Teachers Scholarship/Loan,N/A,        ,        ,        , CHECKED,3,,,,,560750,89,,,,,,,206250,33,,,,,,,,,,,767000,122
North Carolina,2008,Future Teachers Scholarship/Loan,N/A,        ,        ,        , CHECKED,3,,,,,279500,47,,,,,,,94250,17,,,,,,,,,,,373750,64
North Carolina,2009,Future Teachers Scholarship/Loan,N/A,        ,        ,        , CHECKED,0,,,,,346022,54,,,,,,,61750,10,,,,,,,,,,,407772,64
North Carolina,2010,Future Teachers Scholarship/Loan,N/A,        ,        ,        , CHECKED,0,,,,,325000,52,,,,,,,87750,15,,,,,,,,,,,412750,67
North Carolina,2011,Future Teachers Scholarship/Loan,N/A,        ,        ,        , CHECKED,0,,,,,74750,13,,,,,,,32500,6,,,,,,,,,,,107250,19
North Carolina,2003,Health  Science and Mathematics Loan,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,,
North Carolina,2004,Health  Science and Mathematics Loan,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,,
North Carolina,2005,Health  Science and Mathematics Loan,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
North Carolina,2006,Health  Science and Mathematics Loan,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
North Carolina,2007,Health  Science and Mathematics Loan,Need (cost-EFC),        ,        ,        ,        ,0,,,72000,26,1281079,186,,,,,,,1374163,193,,,,,,,,,,,2727242,405
North Carolina,2008,Health  Science and Mathematics Loan,Need (cost-EFC),        ,        ,        ,        ,0,,,90800,32,1075032,161,,,,,,,1412346,197,,,,,,,,,,,2578178,390
North Carolina,2009,Health  Science and Mathematics Loan,Need (cost-EFC),        ,        ,        ,        ,0,,,132000,52,1034319,158,,,,,,,1180742,170,,,,,,,,,,,2347061,380
North Carolina,2010,Health  Science and Mathematics Loan,Need (cost-EFC),        ,        ,        ,        ,0,,,160500,61,1298669,181,,,,,,,1438588,194,,,,,,,,,,,2897757,436
North Carolina,2011,Health  Science and Mathematics Loan,Need (cost-EFC),        ,        ,        ,        ,0,,,85500,30,1145160,160,,,,,,,1549555,193,,,,,,,,,,,2780215,383
North Carolina,2012,Health  Science and Mathematics Loan,Need (cost-EFC),        ,        ,        ,        ,0,,,21000,8,870350,112,6000,2,,,,,1363454,152,,,,,,,,,,,2260804,274
North Carolina,2013,Health  Science and Mathematics Loan,Need (cost-EFC),        ,        ,        ,        ,0,,,,,493872,59,,,,,,,1030450,102,,,,,,,,,,,1524322,161
North Carolina,2014,Health  Science and Mathematics Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
North Carolina,2003,Incentive Scholarships (UNC PBI + PSU),Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,,
North Carolina,2003,Incentive Scholarships and Grant Programs for Native Americans,Need (cost-EFC),        , CHECKED,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,,
North Carolina,2006,Millennium Teacher Scholarship/Loans,Need (cost-EFC), CHECKED,        ,        , CHECKED,2.5,,,,,494000,77,,,,,,,,,,,,,,,,,,,494000,77
North Carolina,2007,Millennium Teacher Scholarship/Loans,Need (cost-EFC), CHECKED,        ,        , CHECKED,2.5,,,,,627250,98,,,,,,,,,,,,,,,,,,,627250,98
North Carolina,2008,Millennium Teacher Scholarship/Loans,Need (cost-EFC), CHECKED,        ,        , CHECKED,0,,,,,614750,98,,,,,,,,,,,,,,,,,,,614750,98
North Carolina,2009,Millennium Teacher Scholarship/Loans,Need (cost-EFC), CHECKED,        ,        , CHECKED,0,,,,,565500,92,,,,,,,,,,,,,,,,,,,565500,92
North Carolina,2010,Millennium Teacher Scholarship/Loans,Need (cost-EFC), CHECKED,        ,        , CHECKED,0,,,,,317413,53,,,,,,,,,,,,,,,,,,,317413,53
North Carolina,2011,Millennium Teacher Scholarship/Loans,Need (cost-EFC), CHECKED,        ,        ,        ,0,,,,,285015,46,,,,,,,,,,,,,,,,,,,285015,46
North Carolina,2012,Millennium Teacher Scholarship/Loans,Need (cost-EFC), CHECKED,        ,        ,        ,0,,,,,248831,41,,,,,,,,,,,,,,,,,,,248831,41
North Carolina,2013,Millennium Teacher Scholarship/Loans,Need (cost-EFC), CHECKED,        ,        ,        ,0,,,,,133250,21,,,,,,,,,,,,,,,,,,,133250,21
North Carolina,2014,Millennium Teacher Scholarship/Loans,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
North Carolina,2003,Minority Presence Scholarships,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,,
North Carolina,2018,NC Community College Grant,Expected Family Contribution,        ,        ,        ,        ,0,,,17311062,23863,,,,,,,,,,,,,,,,,,,,,17311062,23863
North Carolina,2003,NC Legislative Tuition Grants,N/A,        ,        ,        ,        ,0,,,,,,,,,,,483285,318,44788907,30315,,,,,,,,,,,30633,45272192
North Carolina,2004,NC Legislative Tuition Grants,N/A,        ,        ,        ,        ,0,,,,,,,,,,,653400,412,47326873,30302,,,,,,,,,,,,
North Carolina,2005,NC Legislative Tuition Grants,N/A,        ,        ,        ,        ,0,,,,,,,,,,,747900,472,48096757,31022,,,,,,,,,,,48844657,31494
North Carolina,2006,NC Legislative Tuition Grants,N/A,        ,        ,        ,        ,0,,,,,,,,,,,909900,601,48803888,31071,,,,,,,,,,,49713788,31672
North Carolina,2007,NC Legislative Tuition Grants,N/A,        ,        ,        ,        ,0,,,,,,,,,,,855950,478,53040607,32610,,,,,,,,,,,53896557,33088
North Carolina,2008,NC Legislative Tuition Grants,N/A,        ,        ,        ,        ,0,,,,,,,,,,,877015,534,55462977,32975,,,,,,,,,,,56339992,33509
North Carolina,2009,NC Legislative Tuition Grants,N/A,        ,        ,        ,        ,0,,,,,,,,,,,711510,463,58247639,35272,,,,,,,,,,,58959149,35735
North Carolina,2010,NC Legislative Tuition Grants,N/A,        ,        ,        ,        ,0,,,,,,,,,,,708691,467,54884431,34714,,,,,,,,,,,55593122,35181
North Carolina,2011,NC Legislative Tuition Grants,N/A,        ,        ,        ,        ,0,,,,,,,,,,,751156,495,57006027,35596,,,,,,,,,,,57757183,36091
North Carolina,2012,NC Legislative Tuition Grants,N/A,        ,        ,        ,        ,0,,,,,,,,,,,756790,552,49952600,35760,,,,,,,,,,,50709390,36312
North Carolina,2011,NC National Guard Tuition Assistance Program,N/A,        ,        ,        ,        ,0,,,190329,235,813933,321,,,,,2737,1,322718,78,,,,,,,480854,154,,,1810571,789
North Carolina,2012,NC National Guard Tuition Assistance Program,N/A,        ,        ,        ,        ,0,,,118323,127,753382,293,,,,,,,411263,93,,,,,337161,54,188627,51,,,1808756,618
North Carolina,2013,NC National Guard Tuition Assistance Program,N/A,        ,        ,        ,        ,0,,,108347,109,915944,343,,,,,,,260827,57,,,,,366510,65,156404,40,,,1808032,614
North Carolina,2014,NC National Guard Tuition Assistance Program,N/A,        ,        ,        ,        ,0,,,94879,96,774756,319,,,,,,,417900,91,,,,,401140,92,122487,31,,,1811162,629
